folder,set_uuid,uuid,stime,pos,frame,ch,slice,time,posname,x,y,z,framename,chname,slicename
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,197aa716-83d7-420c-8e54-6e2cbf776c30,2014-12-19 19:46:51 -0800,72,0,0,0,467296,1-Pos_000_006,-3139.874,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,5e9271f8-8028-4609-b05e-3f2ec6f40418,2014-12-19 19:46:51 -0800,72,0,1,0,469322,1-Pos_000_006,-3139.874,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,c3688bcd-45cb-4f67-817b-7f8ac1b022e4,2014-12-19 19:46:51 -0800,72,0,2,0,471091,1-Pos_000_006,-3139.874,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ffc6ff6e-5d6c-424b-95aa-11a0e02a0cc4,2014-12-19 19:46:51 -0800,72,0,3,0,471984,1-Pos_000_006,-3139.874,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,4ea7c03e-60d4-48d3-add9-ad58cbca0fc0,2014-12-19 19:46:58 -0800,73,0,0,0,473827,1-Pos_001_006,-2576.7059999999997,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,954614e8-5932-4a35-9814-804c81e6b6ba,2014-12-19 19:46:58 -0800,73,0,1,0,475867,1-Pos_001_006,-2576.7059999999997,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9d56f8c7-7a7d-4fef-ad54-252a2f991e25,2014-12-19 19:46:58 -0800,73,0,2,0,477630,1-Pos_001_006,-2576.7059999999997,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,7cfbeb77-e286-4571-8955-794e81ae349f,2014-12-19 19:46:58 -0800,73,0,3,0,478484,1-Pos_001_006,-2576.7059999999997,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,2f92305a-39e3-4a39-921d-0f5d7756aa1a,2014-12-19 19:47:04 -0800,74,0,0,0,480313,1-Pos_002_006,-2013.5379999999998,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,8e0f830d-8082-441f-b89d-43dad20905d9,2014-12-19 19:47:04 -0800,74,0,1,0,482353,1-Pos_002_006,-2013.5379999999998,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,6c972139-2e5a-470c-88a1-4d22a1e5db57,2014-12-19 19:47:04 -0800,74,0,2,0,484103,1-Pos_002_006,-2013.5379999999998,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,d68fffe0-8064-4bd9-bf64-1b619d06bdf7,2014-12-19 19:47:04 -0800,74,0,3,0,484944,1-Pos_002_006,-2013.5379999999998,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,084fd9c9-6aff-4218-9edc-843132b024a7,2014-12-19 19:47:11 -0800,75,0,0,0,486789,1-Pos_003_006,-1450.37,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,50696a44-4218-4422-9451-0444bc516ab7,2014-12-19 19:47:11 -0800,75,0,1,0,488822,1-Pos_003_006,-1450.37,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,a00f42af-ff01-446e-9e1b-fff6634365fb,2014-12-19 19:47:11 -0800,75,0,2,0,490589,1-Pos_003_006,-1450.37,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,90298fbd-9009-4e1c-93be-cf8fd992b503,2014-12-19 19:47:11 -0800,75,0,3,0,491458,1-Pos_003_006,-1450.37,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,df109a4f-cde2-458e-a391-cbae794b34a6,2014-12-19 19:47:17 -0800,76,0,0,0,493286,1-Pos_004_006,-887.2019999999998,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b9c25b1f-e306-47bf-a15d-700e391ec82c,2014-12-19 19:47:17 -0800,76,0,1,0,495313,1-Pos_004_006,-887.2019999999998,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,8e39273d-8eba-422d-8cd1-70fe151c00ff,2014-12-19 19:47:17 -0800,76,0,2,0,497066,1-Pos_004_006,-887.2019999999998,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,57e908eb-e38a-4deb-9b90-d8291aacf031,2014-12-19 19:47:17 -0800,76,0,3,0,497911,1-Pos_004_006,-887.2019999999998,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,2feaf313-0830-44e2-b6e6-11346965c45e,2014-12-19 19:47:24 -0800,77,0,0,0,499737,1-Pos_005_006,-324.03399999999965,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ce80c196-55b9-48d0-b6d5-c0fb633d94a2,2014-12-19 19:47:24 -0800,77,0,1,0,501792,1-Pos_005_006,-324.03399999999965,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,894f60cf-8469-4346-818d-a916d979b53c,2014-12-19 19:47:24 -0800,77,0,2,0,503522,1-Pos_005_006,-324.03399999999965,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e033db58-1a28-4920-9c1f-a2304bb41d98,2014-12-19 19:47:24 -0800,77,0,3,0,504369,1-Pos_005_006,-324.03399999999965,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,bd1bc95f-22db-48a3-81c1-b75c9f9d539c,2014-12-19 19:47:30 -0800,78,0,0,0,506230,1-Pos_006_006,239.13400000000001,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,581deb9e-70c1-4e4a-9b09-d72b05db10d2,2014-12-19 19:47:30 -0800,78,0,1,0,508265,1-Pos_006_006,239.13400000000001,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,cf27ee28-a38f-4e91-8125-3e2dd78ee535,2014-12-19 19:47:30 -0800,78,0,2,0,509996,1-Pos_006_006,239.13400000000001,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e624b6c5-ef85-4c38-b680-bdbe29f87530,2014-12-19 19:47:30 -0800,78,0,3,0,510835,1-Pos_006_006,239.13400000000001,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,47f40f69-d1c1-4145-b0d6-70bd42ab22ee,2014-12-19 19:47:37 -0800,79,0,0,0,512651,1-Pos_007_006,802.3020000000001,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,cef556bd-a3b5-4552-a2c9-bf013891dbe1,2014-12-19 19:47:37 -0800,79,0,1,0,514672,1-Pos_007_006,802.3020000000001,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,3358af67-0742-4715-a915-429fe575cf57,2014-12-19 19:47:37 -0800,79,0,2,0,516406,1-Pos_007_006,802.3020000000001,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,730fb97d-d9c6-484d-abb4-25bfbe803596,2014-12-19 19:47:37 -0800,79,0,3,0,517252,1-Pos_007_006,802.3020000000001,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,39d0d8b1-3aea-486b-9c5e-22c9a6d49ebb,2014-12-19 19:47:43 -0800,80,0,0,0,519112,1-Pos_008_006,1365.4700000000003,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,040d6f64-861d-4a67-8562-11e784b8dd74,2014-12-19 19:47:43 -0800,80,0,1,0,521136,1-Pos_008_006,1365.4700000000003,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,26815700-2da3-408a-8cb6-790f9f0f83de,2014-12-19 19:47:43 -0800,80,0,2,0,522897,1-Pos_008_006,1365.4700000000003,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f2063d9a-119a-4738-8ce6-2f506a592918,2014-12-19 19:47:43 -0800,80,0,3,0,523738,1-Pos_008_006,1365.4700000000003,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,11dbd292-d14e-454f-b1f8-7e70f7b296ef,2014-12-19 19:47:50 -0800,81,0,0,0,525563,1-Pos_009_006,1928.638,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,331ebd13-9fec-42b1-95cf-ba556dd176d5,2014-12-19 19:47:50 -0800,81,0,1,0,527591,1-Pos_009_006,1928.638,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,05ba275e-135d-4d35-b198-65c29254a257,2014-12-19 19:47:50 -0800,81,0,2,0,529362,1-Pos_009_006,1928.638,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,1cdf7ca4-d698-43d7-b571-520f487fd031,2014-12-19 19:47:50 -0800,81,0,3,0,530229,1-Pos_009_006,1928.638,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,77b58c93-2057-4319-8a9d-efb72ad93399,2014-12-19 19:47:56 -0800,82,0,0,0,532060,1-Pos_010_006,2491.8060000000005,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,75f99e0e-dcef-439e-91cb-6703baf967d6,2014-12-19 19:47:56 -0800,82,0,1,0,534129,1-Pos_010_006,2491.8060000000005,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,c9b1f222-b1a2-454c-ab19-5f2873de3ce2,2014-12-19 19:47:56 -0800,82,0,2,0,535875,1-Pos_010_006,2491.8060000000005,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e01812e8-987f-4f96-951e-15a67fc6af5f,2014-12-19 19:47:56 -0800,82,0,3,0,536715,1-Pos_010_006,2491.8060000000005,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,d099101d-b5e7-4f07-a958-8c1aeb4d6c9b,2014-12-19 19:48:02 -0800,83,0,0,0,538542,1-Pos_011_006,3054.974,281.63399999999956,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b05ac279-f0c8-4fec-89e9-06eb5bc59852,2014-12-19 19:48:02 -0800,83,0,1,0,540567,1-Pos_011_006,3054.974,281.63399999999956,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,1845367f-d352-44c5-a7b4-5f5f39db7743,2014-12-19 19:48:02 -0800,83,0,2,0,542301,1-Pos_011_006,3054.974,281.63399999999956,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,d8b4e62e-d28a-4023-8e9c-7444ceb52ebc,2014-12-19 19:48:02 -0800,83,0,3,0,543208,1-Pos_011_006,3054.974,281.63399999999956,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,20a4431d-1d01-4eea-8627-2fb9116f61fe,2014-12-19 19:48:09 -0800,84,0,0,0,545057,1-Pos_011_007,3054.974,844.8019999999997,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,5fb7e01d-acf3-47ec-ac7c-722e2748f88e,2014-12-19 19:48:09 -0800,84,0,1,0,547155,1-Pos_011_007,3054.974,844.8019999999997,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9b389222-9a11-4b0e-9cf7-870bc1f6f3b6,2014-12-19 19:48:09 -0800,84,0,2,0,548900,1-Pos_011_007,3054.974,844.8019999999997,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,46226a5d-45ee-404f-973c-8e2edffb5ddf,2014-12-19 19:48:09 -0800,84,0,3,0,549740,1-Pos_011_007,3054.974,844.8019999999997,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0d4eb266-f08e-4ab3-80e1-717ef3578ba4,2014-12-19 19:48:16 -0800,85,0,0,0,551563,1-Pos_010_007,2491.8060000000005,844.8019999999997,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,aeb3f78f-a957-49e3-8572-45d7086dae73,2014-12-19 19:48:16 -0800,85,0,1,0,553596,1-Pos_010_007,2491.8060000000005,844.8019999999997,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,13bd1628-b9fd-4197-af8c-3cbca0632f12,2014-12-19 19:48:16 -0800,85,0,2,0,555357,1-Pos_010_007,2491.8060000000005,844.8019999999997,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,8b1b4c09-961f-45a9-927e-dc7e4620afbd,2014-12-19 19:48:16 -0800,85,0,3,0,556262,1-Pos_010_007,2491.8060000000005,844.8019999999997,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,71072085-3fb9-48f8-b1d9-b9638e5d5caf,2014-12-19 19:48:22 -0800,86,0,0,0,558092,1-Pos_009_007,1928.638,844.8019999999997,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,fa5a706d-68f3-4d1d-91c6-afad588c4c12,2014-12-19 19:48:22 -0800,86,0,1,0,560134,1-Pos_009_007,1928.638,844.8019999999997,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,afbfed8b-be09-439a-8b09-74547f9a3390,2014-12-19 19:48:22 -0800,86,0,2,0,561885,1-Pos_009_007,1928.638,844.8019999999997,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,7bcab50b-60e7-4755-9503-f452599bcb05,2014-12-19 19:48:22 -0800,86,0,3,0,562787,1-Pos_009_007,1928.638,844.8019999999997,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,90e9da01-cdf0-46cb-81b6-18c27f1f8084,2014-12-19 19:48:29 -0800,87,0,0,0,564612,1-Pos_008_007,1365.4700000000003,844.8019999999997,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e1ee1967-1f8a-41de-b9bd-c57945718cb9,2014-12-19 19:48:29 -0800,87,0,1,0,566635,1-Pos_008_007,1365.4700000000003,844.8019999999997,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,13ce3460-31a6-437f-af79-2ab7ab178931,2014-12-19 19:48:29 -0800,87,0,2,0,568364,1-Pos_008_007,1365.4700000000003,844.8019999999997,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,cf57aaa7-b88c-49a2-a865-2ea78f0cbfef,2014-12-19 19:48:29 -0800,87,0,3,0,569228,1-Pos_008_007,1365.4700000000003,844.8019999999997,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b00ea47d-bf07-4fe8-b049-35f1b300e4a9,2014-12-19 19:48:35 -0800,88,0,0,0,571049,1-Pos_007_007,802.3020000000001,844.8019999999997,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0237e4b5-8d65-4fcc-aca1-02b4a12efad2,2014-12-19 19:48:35 -0800,88,0,1,0,573069,1-Pos_007_007,802.3020000000001,844.8019999999997,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f29e5a1d-f24d-41ef-8ff6-940d3a1de9a0,2014-12-19 19:48:35 -0800,88,0,2,0,574826,1-Pos_007_007,802.3020000000001,844.8019999999997,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,38bbb4e2-f31d-448c-a731-00f0fff0510e,2014-12-19 19:48:35 -0800,88,0,3,0,575670,1-Pos_007_007,802.3020000000001,844.8019999999997,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0ebfadb0-ec40-4045-853f-044c7114c849,2014-12-19 19:48:41 -0800,89,0,0,0,577512,1-Pos_006_007,239.13400000000001,844.8019999999997,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,037e6f68-e3fb-4b6f-a40f-4e24df73a005,2014-12-19 19:48:41 -0800,89,0,1,0,579557,1-Pos_006_007,239.13400000000001,844.8019999999997,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0be58d34-dc21-4a93-be23-c8e35d610e45,2014-12-19 19:48:41 -0800,89,0,2,0,581288,1-Pos_006_007,239.13400000000001,844.8019999999997,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,abd86c5c-c74c-4dfa-8d10-afbe852e30d6,2014-12-19 19:48:41 -0800,89,0,3,0,582152,1-Pos_006_007,239.13400000000001,844.8019999999997,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,355dee19-e886-4a55-94e6-4ba539eaef48,2014-12-19 19:48:48 -0800,90,0,0,0,584005,1-Pos_005_007,-324.03399999999965,844.8019999999997,0,,dia,
